TransactionNo,Items,DateTime,Daypart,DayType,SimulatedRating
179,Coffee,2016-01-11 08:20:50,Morning,Weekday,5.0
179,Pastry,2016-01-11 08:20:50,Morning,Weekday,1.6252285191956124
180,Jam,2016-01-11 08:22:28,Morning,Weekday,1.1082266910420475
180,Tea,2016-01-11 08:22:28,Morning,Weekday,2.0486288848263254
181,Tea,2016-01-11 08:45:20,Morning,Weekday,2.0486288848263254
181,Tea,2016-01-11 08:45:20,Morning,Weekday,2.0486288848263254
182,Pastry,2016-01-11 09:07:47,Morning,Weekday,1.6252285191956124
182,Pastry,2016-01-11 09:07:47,Morning,Weekday,1.6252285191956124
182,Ella's Kitchen Pouches,2016-01-11 09:07:47,Morning,Weekday,1.0117001828153565
183,Pastry,2016-01-11 09:09:26,Morning,Weekday,1.6252285191956124
184,Farm House,2016-01-11 09:26:03,Morning,Weekday,1.272760511882998
184,Tea,2016-01-11 09:26:03,Morning,Weekday,2.0486288848263254
185,Tea,2016-01-11 09:29:25,Morning,Weekday,2.0486288848263254
185,Victorian Sponge,2016-01-11 09:29:25,Morning,Weekday,1.0043875685557586
186,Tea,2016-01-11 09:43:13,Morning,Weekday,2.0486288848263254
186,Pastry,2016-01-11 09:43:13,Morning,Weekday,1.6252285191956124
187,Bread,2016-01-11 10:02:27,Morning,Weekday,3.430712979890311
188,Coffee,2016-01-11 10:04:05,Morning,Weekday,5.0
189,Bread,2016-01-11 10:29:02,Morning,Weekday,3.430712979890311
189,Coffee,2016-01-11 10:29:02,Morning,Weekday,5.0
190,Coffee,2016-01-11 10:34:53,Morning,Weekday,5.0
190,Pastry,2016-01-11 10:34:53,Morning,Weekday,1.6252285191956124
190,Pastry,2016-01-11 10:34:53,Morning,Weekday,1.6252285191956124
191,Soup,2016-01-11 10:50:50,Morning,Weekday,1.2493601462522852
191,Tea,2016-01-11 10:50:50,Morning,Weekday,2.0486288848263254
192,Bread,2016-01-11 10:56:08,Morning,Weekday,3.430712979890311
193,Coffee,2016-01-11 11:00:48,Morning,Weekday,5.0
194,Bread,2016-01-11 11:04:36,Morning,Weekday,3.430712979890311
194,Bread,2016-01-11 11:04:36,Morning,Weekday,3.430712979890311
195,Bread,2016-01-11 11:06:09,Morning,Weekday,3.430712979890311
195,Scandinavian,2016-01-11 11:06:09,Morning,Weekday,1.2018281535648994
196,Bread,2016-01-11 11:08:18,Morning,Weekday,3.430712979890311
196,Cake,2016-01-11 11:08:18,Morning,Weekday,1.7488117001828154
196,Cookies,2016-01-11 11:08:18,Morning,Weekday,1.3941499085923217
197,Coffee,2016-01-11 11:10:11,Morning,Weekday,5.0
197,Coffee,2016-01-11 11:10:11,Morning,Weekday,5.0
197,Tea,2016-01-11 11:10:11,Morning,Weekday,2.0486288848263254
198,Coffee,2016-01-11 11:11:58,Morning,Weekday,5.0
198,Cookies,2016-01-11 11:11:58,Morning,Weekday,1.3941499085923217
199,Coffee,2016-01-11 11:13:20,Morning,Weekday,5.0
200,Bread,2016-01-11 11:16:30,Morning,Weekday,3.430712979890311
201,Coffee,2016-01-11 11:22:36,Morning,Weekday,5.0
201,Pastry,2016-01-11 11:22:36,Morning,Weekday,1.6252285191956124
202,Coffee,2016-01-11 11:23:19,Morning,Weekday,5.0
202,Coffee,2016-01-11 11:23:19,Morning,Weekday,5.0
203,Coffee,2016-01-11 11:25:53,Morning,Weekday,5.0
204,Scandinavian,2016-01-11 11:30:00,Morning,Weekday,1.2018281535648994
204,Bread,2016-01-11 11:30:00,Morning,Weekday,3.430712979890311
205,Coffee,2016-01-11 11:49:31,Morning,Weekday,5.0
205,Coffee,2016-01-11 11:49:31,Morning,Weekday,5.0
205,Pastry,2016-01-11 11:49:31,Morning,Weekday,1.6252285191956124
206,Scandinavian,2016-01-11 11:54:17,Morning,Weekday,1.2018281535648994
206,Coffee,2016-01-11 11:54:17,Morning,Weekday,5.0
206,Pastry,2016-01-11 11:54:17,Morning,Weekday,1.6252285191956124
207,Hearty & Seasonal,2016-01-11 12:03:37,Afternoon,Weekday,1.0775137111517368
207,Coffee,2016-01-11 12:03:37,Afternoon,Weekday,5.0
207,Muffin,2016-01-11 12:03:37,Afternoon,Weekday,1.269835466179159
208,Bread,2016-01-11 12:10:09,Afternoon,Weekday,3.430712979890311
209,Coffee,2016-01-11 12:10:38,Afternoon,Weekday,5.0
210,Scandinavian,2016-01-11 12:12:26,Afternoon,Weekday,1.2018281535648994
211,Soup,2016-01-11 12:15:36,Afternoon,Weekday,1.2493601462522852
211,Coffee,2016-01-11 12:15:36,Afternoon,Weekday,5.0
212,Coffee,2016-01-11 12:20:30,Afternoon,Weekday,5.0
212,Cookies,2016-01-11 12:20:30,Afternoon,Weekday,1.3941499085923217
212,Tartine,2016-01-11 12:20:30,Afternoon,Weekday,1.03363802559415
213,Bread,2016-01-11 12:22:04,Afternoon,Weekday,3.430712979890311
214,Bread,2016-01-11 12:26:43,Afternoon,Weekday,3.430712979890311
214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,2.0486288848263254
214,Tea,2016-01-11 12:26:43,Afternoon,Weekday,2.0486288848263254
215,Pastry,2016-01-11 12:30:30,Afternoon,Weekday,1.6252285191956124
215,Coffee,2016-01-11 12:30:30,Afternoon,Weekday,5.0
216,Tartine,2016-01-11 12:31:30,Afternoon,Weekday,1.03363802559415
216,Coffee,2016-01-11 12:31:30,Afternoon,Weekday,5.0
217,Bread,2016-01-11 12:33:31,Afternoon,Weekday,3.430712979890311
217,Cookies,2016-01-11 12:33:31,Afternoon,Weekday,1.3941499085923217
218,Sandwich,2016-01-11 12:37:29,Afternoon,Weekday,1.563071297989031
219,Tartine,2016-01-11 12:41:16,Afternoon,Weekday,1.03363802559415
220,Bread,2016-01-11 12:49:16,Afternoon,Weekday,3.430712979890311
220,Pastry,2016-01-11 12:49:16,Afternoon,Weekday,1.6252285191956124
221,Bread,2016-01-11 12:53:18,Afternoon,Weekday,3.430712979890311
221,Scandinavian,2016-01-11 12:53:18,Afternoon,Weekday,1.2018281535648994
222,Scandinavian,2016-01-11 13:08:46,Afternoon,Weekday,1.2018281535648994
223,Alfajores,2016-01-11 13:11:34,Afternoon,Weekday,1.2691042047531993
223,Coffee,2016-01-11 13:11:34,Afternoon,Weekday,5.0
224,Coffee,2016-01-11 13:15:08,Afternoon,Weekday,5.0
225,Coffee,2016-01-11 13:19:00,Afternoon,Weekday,5.0
225,Coke,2016-01-11 13:19:00,Afternoon,Weekday,1.1345521023765996
225,Soup,2016-01-11 13:19:00,Afternoon,Weekday,1.2493601462522852
226,Cake,2016-01-11 13:21:52,Afternoon,Weekday,1.7488117001828154
227,Tea,2016-01-11 13:31:35,Afternoon,Weekday,2.0486288848263254
227,Sandwich,2016-01-11 13:31:35,Afternoon,Weekday,1.563071297989031
227,Soup,2016-01-11 13:31:35,Afternoon,Weekday,1.2493601462522852
228,Coffee,2016-01-11 13:33:54,Afternoon,Weekday,5.0
229,Hearty & Seasonal,2016-01-11 13:37:48,Afternoon,Weekday,1.0775137111517368
229,Bread,2016-01-11 13:37:48,Afternoon,Weekday,3.430712979890311
230,Alfajores,2016-01-11 13:41:53,Afternoon,Weekday,1.2691042047531993
231,Cake,2016-01-11 13:45:21,Afternoon,Weekday,1.7488117001828154
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,2.0486288848263254
232,Tea,2016-01-11 14:10:03,Afternoon,Weekday,2.0486288848263254
232,Bread,2016-01-11 14:10:03,Afternoon,Weekday,3.430712979890311
233,Coffee,2016-01-11 14:13:26,Afternoon,Weekday,5.0
233,Tea,2016-01-11 14:13:26,Afternoon,Weekday,2.0486288848263254
233,Bread,2016-01-11 14:13:26,Afternoon,Weekday,3.430712979890311
233,Soup,2016-01-11 14:13:26,Afternoon,Weekday,1.2493601462522852
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,5.0
234,Coffee,2016-01-11 14:14:01,Afternoon,Weekday,5.0
235,Scandinavian,2016-01-11 14:18:52,Afternoon,Weekday,1.2018281535648994
236,Fudge,2016-01-11 14:22:07,Afternoon,Weekday,1.1155393053016454
237,Coffee,2016-01-11 14:25:14,Afternoon,Weekday,5.0
237,Sandwich,2016-01-11 14:25:14,Afternoon,Weekday,1.563071297989031
238,Tea,2016-01-11 14:37:16,Afternoon,Weekday,2.0486288848263254
238,Bread,2016-01-11 14:37:16,Afternoon,Weekday,3.430712979890311
238,Cookies,2016-01-11 14:37:16,Afternoon,Weekday,1.3941499085923217
238,Pastry,2016-01-11 14:37:16,Afternoon,Weekday,1.6252285191956124
239,Muffin,2016-01-11 14:37:26,Afternoon,Weekday,1.269835466179159
240,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday,1.2018281535648994
241,Jam,2016-01-11 14:54:33,Afternoon,Weekday,1.1082266910420475
241,Tea,2016-01-11 14:54:33,Afternoon,Weekday,2.0486288848263254
242,Juice,2016-01-11 15:02:23,Afternoon,Weekday,1.2691042047531993
242,Tea,2016-01-11 15:02:23,Afternoon,Weekday,2.0486288848263254
242,Alfajores,2016-01-11 15:02:23,Afternoon,Weekday,1.2691042047531993
243,Cake,2016-01-11 15:18:43,Afternoon,Weekday,1.7488117001828154
243,Muffin,2016-01-11 15:18:43,Afternoon,Weekday,1.269835466179159
243,Coffee,2016-01-11 15:18:43,Afternoon,Weekday,5.0
243,Soup,2016-01-11 15:18:43,Afternoon,Weekday,1.2493601462522852
244,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday,1.4307129798903109
244,Cake,2016-01-11 15:33:18,Afternoon,Weekday,1.7488117001828154
244,Coffee,2016-01-11 15:33:18,Afternoon,Weekday,5.0
245,Cake,2016-01-11 15:37:30,Afternoon,Weekday,1.7488117001828154
245,Cookies,2016-01-11 15:37:30,Afternoon,Weekday,1.3941499085923217
246,Tea,2016-01-11 15:48:44,Afternoon,Weekday,2.0486288848263254
246,Bread,2016-01-11 15:48:44,Afternoon,Weekday,3.430712979890311
247,Alfajores,2016-01-11 16:07:11,Afternoon,Weekday,1.2691042047531993
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,5.0
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,5.0
247,Coffee,2016-01-11 16:07:11,Afternoon,Weekday,5.0
247,Juice,2016-01-11 16:07:11,Afternoon,Weekday,1.2691042047531993
248,Coffee,2016-01-11 16:08:22,Afternoon,Weekday,5.0
248,Tea,2016-01-11 16:08:22,Afternoon,Weekday,2.0486288848263254
248,Soup,2016-01-11 16:08:22,Afternoon,Weekday,1.2493601462522852
249,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday,1.4307129798903109
250,Cookies,2016-01-11 16:10:42,Afternoon,Weekday,1.3941499085923217
251,Coffee,2016-01-11 16:26:55,Afternoon,Weekday,5.0
251,Medialuna,2016-01-11 16:26:55,Afternoon,Weekday,1.449725776965265
252,Bread,2016-01-11 16:28:57,Afternoon,Weekday,3.430712979890311
252,Eggs,2016-01-11 16:28:57,Afternoon,Weekday,1.019744058500914
253,Scandinavian,2016-01-11 17:46:13,Evening,Weekday,1.2018281535648994
254,Medialuna,2016-01-11 18:43:55,Evening,Weekday,1.449725776965265
255,Coffee,2016-02-11 08:02:20,Morning,Weekday,5.0
255,Coffee,2016-02-11 08:02:20,Morning,Weekday,5.0
255,Pastry,2016-02-11 08:02:20,Morning,Weekday,1.6252285191956124
256,Coffee,2016-02-11 08:05:03,Morning,Weekday,5.0
256,Bread,2016-02-11 08:05:03,Morning,Weekday,3.430712979890311
257,Bread,2016-02-11 08:07:05,Morning,Weekday,3.430712979890311
257,Coffee,2016-02-11 08:07:05,Morning,Weekday,5.0
257,Pastry,2016-02-11 08:07:05,Morning,Weekday,1.6252285191956124
258,Coffee,2016-02-11 08:08:45,Morning,Weekday,5.0
258,Pastry,2016-02-11 08:08:45,Morning,Weekday,1.6252285191956124
259,Pastry,2016-02-11 08:11:35,Morning,Weekday,1.6252285191956124
260,Coffee,2016-02-11 08:12:03,Morning,Weekday,5.0
261,Coffee,2016-02-11 08:12:51,Morning,Weekday,5.0
262,Coffee,2016-02-11 08:29:04,Morning,Weekday,5.0
262,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday,1.4307129798903109
262,Pastry,2016-02-11 08:29:04,Morning,Weekday,1.6252285191956124
263,Coke,2016-02-11 08:53:32,Morning,Weekday,1.1345521023765996
264,Coffee,2016-02-11 09:02:24,Morning,Weekday,5.0
264,Jam,2016-02-11 09:02:24,Morning,Weekday,1.1082266910420475
265,Tea,2016-02-11 09:03:13,Morning,Weekday,2.0486288848263254
266,Bread,2016-02-11 09:05:25,Morning,Weekday,3.430712979890311
266,Pastry,2016-02-11 09:05:25,Morning,Weekday,1.6252285191956124
267,Coffee,2016-02-11 09:18:53,Morning,Weekday,5.0
267,Alfajores,2016-02-11 09:18:53,Morning,Weekday,1.2691042047531993
267,Farm House,2016-02-11 09:18:53,Morning,Weekday,1.272760511882998
268,Tea,2016-02-11 09:22:47,Morning,Weekday,2.0486288848263254
268,Pastry,2016-02-11 09:22:47,Morning,Weekday,1.6252285191956124
269,Bread,2016-02-11 09:25:31,Morning,Weekday,3.430712979890311
270,Coffee,2016-02-11 09:27:58,Morning,Weekday,5.0
270,Jam,2016-02-11 09:27:58,Morning,Weekday,1.1082266910420475
271,Coffee,2016-02-11 09:33:47,Morning,Weekday,5.0
271,Tea,2016-02-11 09:33:47,Morning,Weekday,2.0486288848263254
271,Coffee,2016-02-11 09:33:47,Morning,Weekday,5.0
271,Pastry,2016-02-11 09:33:47,Morning,Weekday,1.6252285191956124
272,Farm House,2016-02-11 09:35:10,Morning,Weekday,1.272760511882998
274,Coffee,2016-02-11 09:52:58,Morning,Weekday,5.0
274,Bread,2016-02-11 09:52:58,Morning,Weekday,3.430712979890311
274,Pastry,2016-02-11 09:52:58,Morning,Weekday,1.6252285191956124
275,Farm House,2016-02-11 09:53:28,Morning,Weekday,1.272760511882998
276,Coffee,2016-02-11 09:54:47,Morning,Weekday,5.0
276,Coffee,2016-02-11 09:54:47,Morning,Weekday,5.0
276,Pastry,2016-02-11 09:54:47,Morning,Weekday,1.6252285191956124
277,Farm House,2016-02-11 10:12:15,Morning,Weekday,1.272760511882998
278,Coffee,2016-02-11 10:13:27,Morning,Weekday,5.0
278,Pastry,2016-02-11 10:13:27,Morning,Weekday,1.6252285191956124
279,Coffee,2016-02-11 10:15:48,Morning,Weekday,5.0
280,Coffee,2016-02-11 10:17:22,Morning,Weekday,5.0
280,Pastry,2016-02-11 10:17:22,Morning,Weekday,1.6252285191956124
281,Bread,2016-02-11 10:29:56,Morning,Weekday,3.430712979890311
281,Bread,2016-02-11 10:29:56,Morning,Weekday,3.430712979890311
282,Bread,2016-02-11 10:37:45,Morning,Weekday,3.430712979890311
282,Coffee,2016-02-11 10:37:45,Morning,Weekday,5.0
282,Pastry,2016-02-11 10:37:45,Morning,Weekday,1.6252285191956124
283,Pastry,2016-02-11 10:44:50,Morning,Weekday,1.6252285191956124
283,Coffee,2016-02-11 10:44:50,Morning,Weekday,5.0
284,Coffee,2016-02-11 10:48:08,Morning,Weekday,5.0
284,Farm House,2016-02-11 10:48:08,Morning,Weekday,1.272760511882998
285,Farm House,2016-02-11 10:52:20,Morning,Weekday,1.272760511882998
285,Farm House,2016-02-11 10:52:20,Morning,Weekday,1.272760511882998
285,Pastry,2016-02-11 10:52:20,Morning,Weekday,1.6252285191956124
286,Bread,2016-02-11 10:53:48,Morning,Weekday,3.430712979890311
286,Juice,2016-02-11 10:53:48,Morning,Weekday,1.2691042047531993
286,Alfajores,2016-02-11 10:53:48,Morning,Weekday,1.2691042047531993
287,Coffee,2016-02-11 10:56:40,Morning,Weekday,5.0
287,Pastry,2016-02-11 10:56:40,Morning,Weekday,1.6252285191956124
288,Bread,2016-02-11 10:59:16,Morning,Weekday,3.430712979890311
288,Alfajores,2016-02-11 10:59:16,Morning,Weekday,1.2691042047531993
289,Bread,2016-02-11 11:00:57,Morning,Weekday,3.430712979890311
290,Coffee,2016-02-11 11:03:49,Morning,Weekday,5.0
290,Cookies,2016-02-11 11:03:49,Morning,Weekday,1.3941499085923217
291,Coffee,2016-02-11 11:04:47,Morning,Weekday,5.0
292,Cookies,2016-02-11 11:15:13,Morning,Weekday,1.3941499085923217
293,Hearty & Seasonal,2016-02-11 11:29:15,Morning,Weekday,1.0775137111517368
294,Coffee,2016-02-11 11:35:36,Morning,Weekday,5.0
295,Jam,2016-02-11 11:39:45,Morning,Weekday,1.1082266910420475
295,Tartine,2016-02-11 11:39:45,Morning,Weekday,1.03363802559415
295,Bread,2016-02-11 11:39:45,Morning,Weekday,3.430712979890311
296,Farm House,2016-02-11 11:58:42,Morning,Weekday,1.272760511882998
296,Scandinavian,2016-02-11 11:58:42,Morning,Weekday,1.2018281535648994
297,Hearty & Seasonal,2016-02-11 12:06:51,Afternoon,Weekday,1.0775137111517368
297,Coffee,2016-02-11 12:06:51,Afternoon,Weekday,5.0
297,Muffin,2016-02-11 12:06:51,Afternoon,Weekday,1.269835466179159
297,Scandinavian,2016-02-11 12:06:51,Afternoon,Weekday,1.2018281535648994
298,Tartine,2016-02-11 12:11:56,Afternoon,Weekday,1.03363802559415
298,Pick and Mix Bowls,2016-02-11 12:11:56,Afternoon,Weekday,1.0080438756855576
298,Coffee,2016-02-11 12:11:56,Afternoon,Weekday,5.0
298,Coke,2016-02-11 12:11:56,Afternoon,Weekday,1.1345521023765996
299,Bread,2016-02-11 12:14:15,Afternoon,Weekday,3.430712979890311
300,Scandinavian,2016-02-11 12:18:15,Afternoon,Weekday,1.2018281535648994
300,Farm House,2016-02-11 12:18:15,Afternoon,Weekday,1.272760511882998
300,Alfajores,2016-02-11 12:18:15,Afternoon,Weekday,1.2691042047531993
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday,5.0
300,Coffee,2016-02-11 12:18:15,Afternoon,Weekday,5.0
301,Juice,2016-02-11 12:24:06,Afternoon,Weekday,1.2691042047531993
301,Mineral water,2016-02-11 12:24:06,Afternoon,Weekday,1.0987202925045705
301,Soup,2016-02-11 12:24:06,Afternoon,Weekday,1.2493601462522852
302,Soup,2016-02-11 12:27:31,Afternoon,Weekday,1.2493601462522852
302,Tea,2016-02-11 12:27:31,Afternoon,Weekday,2.0486288848263254
303,Juice,2016-02-11 12:30:42,Afternoon,Weekday,1.2691042047531993
303,Tea,2016-02-11 12:30:42,Afternoon,Weekday,2.0486288848263254
303,Cookies,2016-02-11 12:30:42,Afternoon,Weekday,1.3941499085923217
303,Soup,2016-02-11 12:30:42,Afternoon,Weekday,1.2493601462522852
304,Hearty & Seasonal,2016-02-11 12:33:51,Afternoon,Weekday,1.0775137111517368
304,Tea,2016-02-11 12:33:51,Afternoon,Weekday,2.0486288848263254
305,Fudge,2016-02-11 12:35:41,Afternoon,Weekday,1.1155393053016454
306,Coffee,2016-02-11 12:39:02,Afternoon,Weekday,5.0
306,Mineral water,2016-02-11 12:39:02,Afternoon,Weekday,1.0987202925045705
306,Juice,2016-02-11 12:39:02,Afternoon,Weekday,1.2691042047531993
306,Soup,2016-02-11 12:39:02,Afternoon,Weekday,1.2493601462522852
307,Hearty & Seasonal,2016-02-11 12:52:44,Afternoon,Weekday,1.0775137111517368
308,Hearty & Seasonal,2016-02-11 12:54:49,Afternoon,Weekday,1.0775137111517368
308,Smoothies,2016-02-11 12:54:49,Afternoon,Weekday,1.0555758683729433
309,Hearty & Seasonal,2016-02-11 12:56:40,Afternoon,Weekday,1.0775137111517368
309,Tea,2016-02-11 12:56:40,Afternoon,Weekday,2.0486288848263254
310,Coffee,2016-02-11 13:02:57,Afternoon,Weekday,5.0
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday,1.563071297989031
310,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday,1.563071297989031
311,Cookies,2016-02-11 13:09:40,Afternoon,Weekday,1.3941499085923217
311,Farm House,2016-02-11 13:09:40,Afternoon,Weekday,1.272760511882998
312,Soup,2016-02-11 13:11:57,Afternoon,Weekday,1.2493601462522852
312,Tea,2016-02-11 13:11:57,Afternoon,Weekday,2.0486288848263254
312,Juice,2016-02-11 13:11:57,Afternoon,Weekday,1.2691042047531993
313,Soup,2016-02-11 13:12:44,Afternoon,Weekday,1.2493601462522852
314,Coffee,2016-02-11 13:16:48,Afternoon,Weekday,5.0
316,Bread,2016-02-11 13:23:56,Afternoon,Weekday,3.430712979890311
317,Cookies,2016-02-11 13:42:15,Afternoon,Weekday,1.3941499085923217
317,Tea,2016-02-11 13:42:15,Afternoon,Weekday,2.0486288848263254
318,Soup,2016-02-11 13:46:42,Afternoon,Weekday,1.2493601462522852
318,Hearty & Seasonal,2016-02-11 13:46:42,Afternoon,Weekday,1.0775137111517368
318,Bread,2016-02-11 13:46:42,Afternoon,Weekday,3.430712979890311
319,Coffee,2016-02-11 13:50:59,Afternoon,Weekday,5.0
320,Coffee,2016-02-11 13:58:39,Afternoon,Weekday,5.0
321,Coffee,2016-02-11 14:00:37,Afternoon,Weekday,5.0
321,Tea,2016-02-11 14:00:37,Afternoon,Weekday,2.0486288848263254
322,Bread,2016-02-11 14:01:20,Afternoon,Weekday,3.430712979890311
323,Tea,2016-02-11 14:05:20,Afternoon,Weekday,2.0486288848263254
324,Coffee,2016-02-11 14:11:14,Afternoon,Weekday,5.0
324,Tea,2016-02-11 14:11:14,Afternoon,Weekday,2.0486288848263254
325,Coffee,2016-02-11 14:11:50,Afternoon,Weekday,5.0
326,Fudge,2016-02-11 14:34:44,Afternoon,Weekday,1.1155393053016454
327,Tea,2016-02-11 15:03:25,Afternoon,Weekday,2.0486288848263254
328,Soup,2016-02-11 15:25:57,Afternoon,Weekday,1.2493601462522852
328,Tea,2016-02-11 15:25:57,Afternoon,Weekday,2.0486288848263254
329,Juice,2016-02-11 15:33:54,Afternoon,Weekday,1.2691042047531993
330,Alfajores,2016-02-11 15:46:22,Afternoon,Weekday,1.2691042047531993
331,Bread,2016-02-11 15:57:42,Afternoon,Weekday,3.430712979890311
332,Coffee,2016-02-11 16:25:49,Afternoon,Weekday,5.0
332,Alfajores,2016-02-11 16:25:49,Afternoon,Weekday,1.2691042047531993
333,Juice,2016-02-11 16:54:35,Afternoon,Weekday,1.2691042047531993
333,Alfajores,2016-02-11 16:54:35,Afternoon,Weekday,1.2691042047531993
333,Cookies,2016-02-11 16:54:35,Afternoon,Weekday,1.3941499085923217
333,Pick and Mix Bowls,2016-02-11 16:54:35,Afternoon,Weekday,1.0080438756855576
333,Mineral water,2016-02-11 16:54:35,Afternoon,Weekday,1.0987202925045705
334,Coffee,2016-02-11 17:01:56,Evening,Weekday,5.0
334,Alfajores,2016-02-11 17:01:56,Evening,Weekday,1.2691042047531993
335,Fudge,2016-02-11 17:41:01,Evening,Weekday,1.1155393053016454
336,Mighty Protein,2016-02-11 18:08:40,Evening,Weekday,1.0073126142595978
336,Juice,2016-02-11 18:08:40,Evening,Weekday,1.2691042047531993
337,Coffee,2016-02-11 18:13:04,Evening,Weekday,5.0
337,Mineral water,2016-02-11 18:13:04,Evening,Weekday,1.0987202925045705
337,Alfajores,2016-02-11 18:13:04,Evening,Weekday,1.2691042047531993
338,Mighty Protein,2016-02-11 18:19:43,Evening,Weekday,1.0073126142595978
338,Coffee,2016-02-11 18:19:43,Evening,Weekday,5.0
339,Alfajores,2016-02-11 18:40:02,Evening,Weekday,1.2691042047531993
340,Coffee,2016-03-11 07:46:50,Morning,Weekday,5.0
340,Bread,2016-03-11 07:46:50,Morning,Weekday,3.430712979890311
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday,1.449725776965265
341,Medialuna,2016-03-11 07:50:50,Morning,Weekday,1.449725776965265
342,Medialuna,2016-03-11 08:01:08,Morning,Weekday,1.449725776965265
342,Bread,2016-03-11 08:01:08,Morning,Weekday,3.430712979890311
343,Farm House,2016-03-11 08:07:16,Morning,Weekday,1.272760511882998
344,Coffee,2016-03-11 08:08:26,Morning,Weekday,5.0
344,Pastry,2016-03-11 08:08:26,Morning,Weekday,1.6252285191956124
345,Farm House,2016-03-11 08:09:59,Morning,Weekday,1.272760511882998
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,5.0
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,5.0
346,Pastry,2016-03-11 08:15:21,Morning,Weekday,1.6252285191956124
346,Pastry,2016-03-11 08:15:21,Morning,Weekday,1.6252285191956124
346,Coffee,2016-03-11 08:15:21,Morning,Weekday,5.0
347,Medialuna,2016-03-11 08:40:43,Morning,Weekday,1.449725776965265
348,Bread,2016-03-11 08:49:23,Morning,Weekday,3.430712979890311
